Time (ns),PBRM,CC156,INH-messinger,8,9,10,11,18,19,27,28,29,33,34,35,36
2.8,-52.021935,-69.275584,-106.881278,-43.378739,-32.854852,-79.705783,-94.479807,-112.472922,-97.191501,-101.929915,-126.155911,-77.101161,-88.63554,-91.722942,-97.246471,-93.595746
2.9,-59.412532,-83.847175,-77.915195,-24.49511,-68.386504,-123.165065,-71.570701,-105.43724,-39.696944,-105.227876,-67.26655,-70.896243,-83.992487,-111.855824,-62.088854,-76.945811
3,-75.920979,-74.931997,-47.43672,-99.797557,-83.107948,-76.843519,-92.111317,-63.639008,-30.726557,-88.908239,-129.157034,-99.023197,-30.328144,-63.095283,-68.122887,-94.377754
3.1,-102.651456,12.463611,-70.262893,-75.14638,-55.745316,-107.159235,-92.482006,-66.125086,-101.703821,-126.331098,-41.357038,-28.907528,-45.649239,-114.835676,-75.182708,-24.68631
3.2,-160.840069,-95.442499,-58.873587,-41.675386,-58.395109,-93.570651,-43.83021,-81.120902,-109.635275,-82.158401,-103.14045,-32.231301,-123.19016,-84.072313,-103.68537,-84.600981
3.3,-92.554184,-40.884057,-105.742204,-81.695219,-69.130033,-123.660273,-59.157997,-61.33935,-101.043464,-104.064902,-47.792352,-94.196353,-116.270871,-93.630401,-109.683075,-106.35978
3.4,-126.234781,-61.735612,-39.084865,-81.753535,-24.301281,-91.808743,-70.994472,-9.035395,-60.338179,-112.422015,-102.787208,-104.205434,-83.798419,-116.951065,-33.616545,-85.453255
3.5,-75.335668,-5.30102,-86.560781,-62.646919,-50.421113,-125.105984,-35.507513,-71.899087,-42.633776,-101.296565,-106.845667,-64.849065,-80.142197,-97.374575,-36.815082,-93.53265
3.6,-62.038186,-93.018561,-59.357562,-60.374268,-73.275488,-77.033763,-89.726814,-58.804516,-19.57171,-104.206629,-139.689764,-58.184311,-68.559779,-91.299434,-39.880974,-95.589006
3.7,-83.899755,-57.06842,-93.366067,-113.378015,-154.989827,-108.78563,-73.958789,-81.269082,-68.654423,-102.384254,-81.013352,-31.344372,-50.881666,-142.751354,-97.153022,-50.941655
3.8,-132.488216,-9.759087,-46.382252,-124.258251,-93.712856,-107.594693,-50.985392,-95.32515,-79.78059,-50.261939,-94.60576,-35.867208,-92.64118,-98.100657,-48.041151,-131.198572
3.9,-92.648111,-55.720699,-97.497421,-26.418343,-75.097624,-114.054863,-91.306604,-15.391361,-92.467666,-131.14886,-116.838257,-35.650674,-101.577629,-55.688912,-119.79397,-135.52734
4,-65.562719,-101.233469,-59.23854,-82.243246,-97.180029,-70.878318,-64.487458,-102.221973,-33.071386,-71.74063,-73.965242,-40.071935,-138.391755,-103.292215,-70.836971,-90.952884
4.1,-120.325984,-47.099969,-94.448976,-52.785301,-99.319079,-101.624951,-54.679615,-72.405289,-70.528422,-84.869378,-83.030034,3.271671,-55.425534,-86.669287,-107.294987,-105.310092
4.2,-103.569694,-63.491067,-120.64242,-92.408394,-58.73903,-86.3507,-72.756619,-101.058282,-103.06875,-76.08804,-152.595286,-46.768715,-115.557695,-28.970385,-83.738908,-53.611046
4.3,-90.840076,-44.60696,-109.718208,-27.948899,-122.577125,-107.093271,-124.435828,-144.206386,-26.378908,-153.323997,-75.249389,-36.06032,-52.434449,-104.989832,-70.418004,-103.066838
4.4,-82.753511,-53.695174,-70.661306,-82.260932,-90.885247,-101.505451,-91.039402,-85.478828,-86.380814,-76.382249,-86.902312,-97.465395,-58.327711,-104.692755,-133.141164,-107.605926
4.5,-87.930968,-26.171217,-44.135891,-80.771484,-105.455404,-76.703704,-51.081709,-93.173911,-67.87122,-129.48542,-64.159789,-97.131512,-103.434181,-43.897847,-42.096504,-109.421848
4.6,-122.259733,-14.293873,-38.52202,-83.237725,-68.337748,-106.642995,-73.560137,-59.541114,-38.404193,-92.645482,-110.996619,-5.823952,-34.99199,-39.86998,-60.206251,-88.760776
4.7,-111.816389,-46.809345,-89.136723,-100.348452,-27.412822,-54.917898,-60.737787,-64.58975,-42.613461,-57.524671,-82.344821,-11.238497,-164.317997,-109.679729,-143.380163,-79.853246
4.8,-79.043514,-63.216217,-71.675144,-59.837235,-76.132016,-112.354856,-98.569097,-74.320874,-55.922176,-122.507576,-113.5967,-22.02146,-81.940194,-56.978317,-103.93632,-95.156894
4.9,-64.757767,-66.401848,-48.82053,-65.036441,-97.316498,-80.762163,-28.798066,-5.212829,-67.914001,-129.865191,-104.58162,-49.739963,-84.706858,-47.86692,-43.555838,-67.441498
5,-78.272261,-19.051646,-95.317263,-54.876073,-78.471826,-95.605497,-116.073218,-67.623377,-69.616159,-86.599977,-82.037467,-72.526462,-53.148581,-143.526192,-64.078529,-94.719285
5.1,-87.849708,-25.809371,-56.35381,-35.48194,-87.125777,-97.883167,-109.927572,-26.492911,-14.220978,-136.53831,-118.82841,-60.185697,-16.741233,-22.422024,-48.654664,-73.728154
5.2,-84.13278,-61.267172,-45.825382,-93.80511,-76.314134,-105.307224,-85.110529,-44.860061,-60.230151,-110.02126,-102.255433,-36.020885,-83.902145,-112.943274,-75.286912,-34.88205
5.3,-74.112466,-48.126474,-32.18135,-45.888,-117.485947,-70.474647,-113.019515,-109.941195,-77.454403,-113.821599,-121.884981,-45.148773,-83.779299,-100.427083,-76.614557,-79.637668
5.4,-81.309234,-86.600694,-95.203021,-35.699669,-81.391689,-58.938595,-44.571349,-52.885681,-53.891154,-76.920716,-106.116239,5.79097,-115.476435,-114.989592,-34.285984,-75.084718
5.5,-76.178621,-43.981736,-102.954986,-77.681453,-80.565466,-89.67997,-29.784658,-103.362959,-41.44977,-151.987509,-156.254854,-59.129556,-101.715532,-77.284235,-27.615733,-46.436505
5.6,-113.632072,-69.271282,-30.214858,-48.166626,-112.973388,-146.168337,-49.110676,-75.601675,-82.671056,-132.509726,-65.31153,-54.067536,-90.575742,-90.545628,-30.088427,-129.124291
5.7,-48.099706,-34.770437,-37.565781,-90.162511,-36.289043,-80.9254,-173.139487,-83.259235,-78.951738,-143.36415,-83.305362,-15.124637,-93.91505,-148.192667,-37.365977,-80.002382
5.8,-38.541618,-47.015124,-82.967894,-84.728368,-50.670151,-48.879563,-129.973936,-77.5316,-56.203718,-80.8537,-104.273071,-8.782055,-65.177929,-79.7065,-77.337054,-29.113068
5.9,-126.319626,-71.68088,-37.177167,-70.376896,-77.389634,-90.633341,-146.268478,-20.752609,-87.747177,-143.097426,-64.961873,-42.585737,-77.434088,-73.73389,-53.231514,-94.398547
6,-39.583658,-52.109409,-120.045159,-35.865296,-101.988948,-134.294578,-83.297475,-52.674405,-27.085153,-108.824109,-98.992127,-6.684113,-70.958622,-112.754464,-56.864792,-28.689082
6.1,-79.490683,-13.341697,-96.811491,-42.1118,-97.259138,-132.412931,-56.414994,-77.405169,-66.309355,-158.82984,-161.237765,-7.649673,-67.962518,-64.246068,-61.147672,-98.885533
6.2,-18.171887,-31.615637,-60.246642,-109.18954,-103.881589,-57.191027,-59.255509,-91.335762,-80.802076,-61.085532,-112.203808,-61.231322,-131.275769,-85.287389,-48.9472,-119.126204
6.3,-84.690606,-62.739173,-50.821916,-118.372159,-101.405549,-126.354042,-72.150754,-78.819093,-75.213778,-153.781682,-107.636518,-5.653067,-36.640612,-92.904558,-79.501677,-2.892378
6.4,-40.028676,-38.301662,-91.73298,-132.528846,-46.890127,-82.273838,-63.400725,-22.361318,-72.302758,-103.340015,-74.499885,-50.184742,-67.501009,-82.393338,-39.341312,-88.011033
6.5,-20.240671,-42.677991,-93.943969,-120.18354,-41.270281,-111.952858,-100.871384,-69.977049,-32.654331,-116.366471,-35.655215,-35.375585,-70.413463,-123.700903,-28.559783,-83.995833
6.6,-85.182707,-40.997582,-91.357033,-82.13235,-43.747755,-42.212419,-128.045445,-105.367452,-57.636284,-115.631785,-94.416472,-30.87641,-128.498111,-104.406911,-37.328454,-65.2231
6.7,-129.673035,-56.386792,-72.655044,-34.915032,-59.69503,-119.501912,-24.684876,-42.406965,-99.828388,-79.843208,-92.998485,-32.897872,-85.606215,-117.142982,-82.776694,-110.588168
6.8,-68.948871,-18.313853,-111.993488,-67.213492,-111.117314,-38.716805,-95.66214,-71.617067,-36.632486,-68.006016,-75.052931,-29.765538,-69.777723,-99.938567,-75.003219,-48.074372
6.9,-146.066523,10.17662,-90.663455,-49.712239,-93.201874,-99.089878,-108.818851,-43.710949,-44.88181,-88.835822,-137.92451,-51.084816,-43.364877,-67.758412,-70.190954,-84.987205
7,-72.576174,-73.11488,-48.531101,-90.702651,-142.269052,-77.911849,-57.563867,-78.128144,-57.625529,-145.820114,-69.712237,-82.820192,-125.263007,-44.312751,-72.139043,-121.712901
7.1,-48.688363,-18.720153,-65.261818,-35.019236,-111.479638,-123.832114,-88.697919,-112.749923,-61.694743,-95.945594,-100.085552,-44.247743,-106.60834,-41.372573,-45.687001,-75.262773
7.2,-91.841247,-73.971934,-76.100229,-53.981018,-95.214493,-84.621296,-72.657912,-85.319176,-72.971958,-125.162149,-25.426254,-85.383945,-117.505306,-115.038587,-51.036299,-98.96512
7.3,-95.187008,-32.189476,-45.836137,-64.127524,-22.401231,-113.88828,-104.336167,-61.609659,-42.297025,-109.164206,-101.534848,-109.108041,-103.857211,-101.221041,-83.484612,-99.885748
7.4,-72.345539,-51.11254,-74.496061,-53.070906,-117.481167,-54.626796,-52.69472,-58.415663,-74.632769,-91.225105,-127.059092,-94.779752,-89.423762,-112.798201,-89.649856,-114.963063
7.5,-56.984292,-92.455955,-113.815146,-128.645574,-68.25123,-132.205479,-45.704448,-118.273452,-82.94495,-113.171758,-106.040476,-62.855805,-79.757885,-77.431937,-79.401297,-135.520648
7.6,-111.660561,-39.257423,-65.863381,-74.559635,-14.051766,-82.315663,-94.410975,-44.803896,-68.598736,-108.66374,-148.064802,-49.915628,-51.620415,-82.900018,-48.34492,-110.837445
7.7,-4.869864,-78.991412,-33.574481,-59.399865,-102.179909,-17.744555,-80.303283,-130.173979,-19.646517,-79.667782,-113.329498,-51.625912,-90.034646,-90.355145,-36.951312,-134.804365
7.8,-69.610662,-25.518986,-23.768789,-82.344104,-80.423261,-103.904294,-62.161271,-112.562069,-27.824141,-152.456427,-106.459921,-57.858554,-45.023776,-56.962304,-80.548497,-79.997124
7.9,-81.076448,-19.236393,-72.301563,-79.903675,-21.798234,-92.340757,-66.694862,-108.329857,-98.544719,-81.899086,-103.331411,-41.809226,-94.162415,-71.186867,-83.039355,-81.310429
8,-56.109313,-41.619938,-95.324911,-126.874345,-97.609512,-111.514293,-106.316521,-96.991219,-72.694957,-109.191452,-91.024106,-49.454358,-121.878289,-85.247237,-62.366811,-110.138131
8.1,-87.825091,-7.629597,-75.695363,-115.026637,-70.682577,-106.413555,-87.103072,-18.275135,-85.046716,-87.516064,-129.151059,-72.278858,-124.883714,-79.478016,-69.041842,-116.429806
8.2,-80.579567,-55.993159,-94.326608,-94.138754,-82.964787,-97.045233,-42.145738,-66.730234,-42.411267,-90.759772,-85.672657,-63.378259,-111.711229,-78.639365,-80.93018,-81.579304
8.3,-85.489105,-57.406127,-54.479572,-76.585877,-54.242484,-51.258569,-54.479333,-86.565083,-99.718926,-56.368867,-78.421397,-30.870913,-97.715389,-48.157783,-67.198674,-118.023458
8.4,-114.546486,-10.505006,-80.385977,-143.934404,-104.221925,-81.169658,-89.230172,-100.430907,-73.0384,-158.691698,-100.120207,-54.834726,-84.948726,-80.273169,-80.072409,-58.158499
8.5,-64.232923,23.784563,-15.669318,-34.780953,-84.862208,-76.855708,-112.995137,-47.78088,-32.672734,-132.708813,-99.635754,-25.36029,-137.950561,-102.139518,-57.736425,-91.516446
8.6,-26.934344,-76.495296,-58.710111,-79.131944,-34.711404,-31.565925,-64.596203,-44.255391,-61.198579,-49.528926,-87.432414,-46.482871,-83.894736,-61.325966,-60.717711,-138.663976
8.7,-81.316643,-46.121264,-42.165814,-51.677058,23.652635,-78.639365,-32.150041,-7.264166,-77.311959,-94.126087,-106.700355,-66.98931,-66.718523,-67.858553,-111.140975,-82.785059
8.8,-69.779157,-33.299631,-74.556289,-9.168996,-106.338031,-42.117297,-63.680833,-95.710418,-60.282731,-92.784102,-91.402682,-86.402085,-59.886708,-112.386165,-139.163247,-64.060365
8.9,-100.749494,-26.00559,-132.563501,-47.576296,-60.86852,-116.294771,-72.523116,-96.726885,-59.254314,-113.297233,-71.553732,-54.203288,-98.722296,-125.747221,-66.113853,-31.201928
9,-94.529041,-54.279051,7.63127,-99.049487,-57.885561,-99.814048,-88.575312,-90.472733,-26.638701,-156.332529,-105.223574,-22.207402,-50.616376,-63.137108,-70.532246,-49.628589
9.1,-55.402351,-34.785016,-27.425967,-89.849421,-31.850335,-87.227352,-108.970855,-112.281244,-82.721724,-53.156707,-114.82755,-69.469174,-57.87146,-73.591685,-27.239547,-101.427776
9.2,-64.627034,-49.234,-31.442362,-103.597179,-123.274049,-68.846101,-79.987086,-55.111249,-82.352708,-79.509086,-94.76589,-83.129936,-127.979003,-121.339822,-89.911083,-96.175273
9.3,-70.98539,-25.047678,-47.274678,-119.337002,-37.541881,-121.931108,-80.472973,-55.46473,-58.755999,-119.919445,-27.364544,-69.322189,-108.866412,-95.086867,-99.176396,-82.87086
9.4,-33.920075,-66.147313,-41.972463,-71.440924,-80.001187,-70.397928,-32.852701,-63.683462,-74.896625,-73.894498,-56.739078,-6.662603,-78.385786,-128.609246,-76.387268,-71.692591
9.5,-85.20589,-12.829998,-45.165503,-76.90781,-87.258661,-71.918207,-69.951954,-144.749633,-46.9157,-139.39436,-107.219941,-5.834229,-83.822797,-65.079222,-59.199344,-125.895162
9.6,-87.687666,-30.213902,-94.61771,-116.49577,-74.677223,-121.477964,-30.668002,-86.604996,-0.393394,-130.786297,-87.215402,-57.442455,-72.223171,-71.186389,-52.712167,-98.261982
9.7,-95.112679,-91.559227,-68.214663,-68.853988,-61.596753,-75.059623,-17.245762,-86.050755,-74.991747,-68.886014,-83.8173,-64.849304,-100.686637,-75.417884,-9.127888,-125.393023
9.8,-58.984005,-8.083936,-121.000442,-67.684083,-83.946121,-39.889339,-102.013087,-112.790553,-29.442888,-68.783244,-67.298576,-27.284479,-107.560994,-102.696149,-107.531597,-86.553611
9.9,-101.936129,-38.179772,-68.019161,-113.672941,-66.892037,-117.101635,-55.312248,-51.846031,-71.83623,-117.409228,-111.44809,-44.914792,-89.703392,-73.763765,-75.149726,-113.5967
10,-80.73181,-46.901838,-68.997149,-61.478926,-12.608445,-61.372093,-39.23185,-65.893017,3.848617,-115.961844,-70.130248,-38.77297,-30.354673,-121.767632,-73.968588,-112.174889
10.1,-141.080744,-104.530713,-62.665561,-54.758963,-31.345328,-88.243341,-39.288732,-89.677819,-53.65072,-83.037682,-91.665582,-46.859057,-35.396856,-74.683437,-64.982666,-76.093298
10.2,-84.536212,-39.44934,-70.04851,-98.212987,-1.028895,-87.947459,-88.411119,-51.316407,-44.237466,-58.173078,-88.459636,-119.377871,-52.994904,-98.958189,-67.557174,-98.328663
10.3,-45.391836,11.086971,-87.142029,-48.702942,-102.677985,-100.927788,-80.214614,-101.802528,-69.653682,-66.843759,-101.71601,-74.945381,-66.367432,-113.711181,-13.158384,-87.756737
10.4,-82.230579,-43.211917,-64.001093,-71.070235,-37.537818,-38.000761,-62.264519,-20.692381,-38.220641,-68.821962,-100.054482,-50.494486,-49.603972,-78.742374,-50.706957,-142.704988
10.5,-66.671201,-46.732865,-119.981824,-86.270635,-55.300776,-71.149105,-121.256172,-109.125249,-65.652822,-83.250392,-149.965569,-38.387941,-123.574472,-81.383563,-48.629808,-86.393242
10.6,-72.461693,-31.727728,-81.74278,-37.766302,-43.461194,-78.77201,-6.655672,-86.643714,-46.459688,-108.052856,-53.517358,-16.186753,-83.010675,-79.559993,-78.828653,-114.694427
10.7,-105.114112,-129.098001,-51.159623,-71.235862,-23.390213,-135.216162,-48.757434,-72.346495,-38.339663,-134.826114,-97.473999,-47.78088,-19.737337,-108.202231,-74.797679,-24.941323
10.8,-78.576986,2.556822,-91.550384,-13.891158,-93.470749,-82.014523,-82.920094,-85.021621,-28.812406,-97.701766,-105.81486,-90.706714,-74.952073,-86.812209,-73.688719,-118.42928
10.9,-108.487358,-38.255535,9.910852,-31.56473,-79.780829,-56.298123,-54.858387,-42.47986,-49.318367,-60.029391,-34.259455,-41.088402,-56.014191,-86.726886,-66.029725,-109.700044
11,-86.242433,-53.522377,-47.570799,-75.274484,-84.575886,-100.247833,-88.982329,-78.751934,-34.218108,-97.571989,-106.752218,-51.256179,-71.837664,-58.577944,-141.183514,-121.107036
11.1,-49.844167,-67.790677,-40.561168,-78.883623,-66.02136,-55.700384,-78.931901,-50.457202,-71.856545,-72.249939,-46.116484,4.631581,-35.478355,-78.784199,-117.237865,-88.506719
11.2,-83.915768,-10.061183,-23.207617,-92.791511,-76.240044,-122.650259,-109.863042,-78.539702,-104.128237,-64.093108,-53.515446,-24.15573,-99.722511,-108.576505,-58.620247,-98.774159
11.3,-43.305605,-64.31968,-73.570414,-71.713145,-83.91051,-127.060526,-77.931208,-41.241601,-72.674164,-80.315472,-91.276968,-48.848971,-38.773687,-102.832379,-95.908549,-66.536644
11.4,-95.178882,-11.803732,-115.450384,-49.818355,-89.312627,-142.592897,-9.19672,-63.957595,-0.457924,-116.353565,-47.201783,-64.038616,-94.60098,-82.383778,-65.012302,-55.560569
11.5,-81.879727,-32.08814,-57.994784,-55.52448,-38.328669,-85.533798,-46.470204,-24.248223,-24.873447,-91.542258,-91.902909,2.564709,-82.932761,-75.754157,-49.876193,-121.067123
11.6,-112.433726,-38.6463,-69.396518,-118.236885,-73.893542,-126.030675,-40.950977,-63.746797,-69.901286,-61.355841,-70.974157,-52.881857,-106.128906,-114.947289,-77.699856,-87.687188
11.7,-99.51004,-16.088046,-69.914431,-44.148319,-65.914049,-67.182661,-77.550003,-76.650646,-92.827122,-69.905588,-52.973394,-81.057567,-57.423574,-72.376609,-141.558505,-69.237583
11.8,-82.381627,-12.783154,-58.718476,-43.39284,-89.715342,-92.46432,-95.108377,-118.496439,-62.677511,-101.394316,-56.93458,-41.335528,-76.848299,-127.865956,-77.845168,-41.972941
11.9,-68.603755,-64.18106,-62.230103,-70.016006,-42.223174,-75.929583,-16.042875,-96.90016,-53.369656,-60.316191,-67.296903,-70.066674,-67.470895,-82.1682,-72.72292,-71.253548
12,-75.404978,-48.903702,-55.864099,-4.504194,-54.734585,-111.745645,-40.203624,-74.341428,-47.117416,-30.160127,-101.122334,-60.503328,-83.773085,-116.008688,-61.810419,-84.23077
12.1,-73.462864,-47.814101,-118.160644,-94.424359,-81.177306,-71.715535,-92.017151,-76.874111,-93.979102,-76.582531,-128.527508,-33.468843,-55.157137,-78.823873,-53.166028,-104.172691
12.2,-61.652918,-50.570727,-89.961512,-21.879494,-68.165907,-69.003602,-79.001928,-21.128078,-98.501938,-80.109693,-83.222429,3.340742,-100.470581,-80.308302,-97.328687,-13.670083
12.3,-113.394028,-60.373073,-44.285266,-77.485234,-50.225611,-139.250721,-101.679204,-67.362628,-39.192415,-53.620845,-81.546083,-75.675526,-38.896294,-90.286313,-29.414686,-40.309262
12.4,-92.265472,-74.192292,-42.128291,-45.779494,-13.465499,-79.77103,-67.776815,-100.20314,9.464878,-103.064209,-90.003815,-19.360912,-92.323071,-103.112487,-98.808575,-90.3181
12.5,-105.497707,-8.025381,-57.397762,-94.481002,-91.765245,-101.949991,-59.464156,-71.649571,-29.247147,-97.552152,-109.504542,-26.59114,-108.983283,-62.573307,-49.364972,-43.723616
12.6,-109.267215,-81.645507,-59.249773,-86.079435,-60.620199,-95.811276,-71.09772,-63.41387,-65.870551,-99.541588,-78.833194,-35.358377,-46.375321,-82.696151,-91.249005,-93.637571
12.7,-73.131371,-55.980731,-79.772464,-87.67954,-47.330365,-41.98035,-66.561022,-100.635013,-97.323429,-82.274316,-90.374265,-3.461915,-109.541109,-81.16679,-95.5044,-87.285907
12.8,-88.528229,-63.797226,-60.777461,-46.303143,-95.78403,-59.611619,-44.572305,-92.980082,-29.405843,-102.715269,-112.1388,-56.593049,-39.636716,-70.760491,-83.284808,-87.535901
12.9,-78.680712,-31.550629,-76.332298,-83.82686,-76.457773,-64.297453,-68.861636,-66.018014,5.834946,-107.488099,-90.401511,-37.474244,-77.748851,-56.839458,-105.817967,-149.119031
13,-31.443079,-41.124252,-53.229363,-58.16065,-93.22195,-137.641056,-88.118822,-89.518884,-40.204819,-76.553373,-48.419249,-32.797253,-69.93379,-62.465279,-48.939791,-67.043802
13.1,-44.388036,-44.356966,-50.519103,-88.627892,-86.833958,-41.634995,-31.951432,-69.895072,-57.626485,-98.596343,-54.464993,-74.837831,-87.936226,-97.496704,-81.458609,-66.056732
13.2,-120.097022,-35.636095,-74.035747,-39.10518,-68.507438,-72.465517,-37.039264,-110.619477,-79.769596,-75.772082,-109.392929,-56.89395,-79.767923,-163.47122,-82.049178,-68.853271
13.3,-98.217289,-56.405673,-72.956184,-114.819902,-115.189396,-77.494077,-62.194253,-50.399364,-47.449865,-53.405506,-100.902454,-27.938383,-100.085552,-81.719597,-99.078884,-94.739361
13.4,-60.037995,-28.943856,-34.902843,-36.26586,-111.033664,-85.608844,-90.794666,-58.342051,-70.327662,-137.429063,-98.559298,-38.298794,-85.970212,-64.279289,-95.802911,-127.6977
13.5,-63.886612,-90.545628,-55.669792,-34.756814,-147.144891,-73.446373,-52.80705,-33.050593,-40.439039,-102.794139,-101.750665,-79.115931,-67.459901,-129.207224,-78.0574,-139.351101
13.6,-86.034981,0.07409,-73.435618,-33.824475,-83.760179,-57.196285,-106.337314,-79.726337,-45.323243,-83.892585,-93.527392,-36.414518,-81.945452,-86.047648,-72.319727,-72.191623
13.7,-127.228065,-25.809371,-42.129964,-63.485331,-78.025374,-94.716417,-90.957425,-119.911558,-28.142489,-108.01605,-100.275557,-50.008599,-53.654783,-88.489511,-105.426007,-98.406338
13.8,-70.855852,-28.649886,-8.277287,-30.908675,-51.769312,-77.240976,-90.541326,-71.404118,-43.99273,-88.926642,-84.388749,-23.340979,-89.999274,-66.904943,-96.40543,-81.418457
